itinerary_id,day,order,poi_id
trip00484,day2,2,attraction00503
trip00484,day2,3,restaurant01483
trip00484,day2,4,attraction00545
trip00484,day2,5,restaurant01490
trip00484,day2,6,attraction00523
trip00484,day2,7,restaurant01261
trip00484,day2,8,hotel01874
trip00484,day3,1,hotel01874
trip00484,day3,2,attraction00521
trip00484,day3,3,attraction00504
trip00484,day3,4,restaurant01420
trip00484,day3,5,restaurant01489
trip00484,day3,6,attraction00502
trip00484,day3,7,hotel01874
trip00484,day4,1,hotel01874
trip00484,day4,2,attraction00548
trip00484,day4,3,restaurant01256
trip00484,day4,4,restaurant01426
trip00484,day4,5,attraction00505
trip00484,day4,6,attraction00524
trip00484,day4,7,attraction00510
trip00484,day4,8,hotel01874
trip00485,day1,1,hotel01874
trip00485,day1,2,attraction00512
trip00485,day1,3,attraction00550
trip00485,day1,4,restaurant01283
trip00485,day1,5,attraction00519
trip00485,day1,6,attraction00046
trip00485,day1,7,hotel01874
trip00485,day2,1,hotel01874
trip00485,day2,2,attraction00545
trip00485,day2,3,attraction00533
trip00485,day2,4,attraction00528
trip00485,day2,5,attraction00520
trip00485,day2,6,attraction00516
trip00485,day2,7,restaurant01251
trip00485,day2,8,hotel01874
trip00485,day3,1,hotel01874
trip00485,day3,2,restaurant01490
trip00485,day3,3,attraction00534
trip00485,day3,4,restaurant01243
trip00485,day3,5,restaurant01419
trip00485,day3,6,attraction00504
trip00485,day3,7,hotel01874
trip00485,day4,1,hotel01874
trip00485,day4,2,restaurant01428
trip00485,day4,3,restaurant01482
trip00485,day4,4,attraction00517
trip00485,day4,5,restaurant01451
trip00485,day4,6,hotel01874
trip00486,day1,1,hotel01887
trip00486,day1,2,attraction00518
trip00486,day1,3,restaurant01457
trip00486,day1,4,attraction00536
trip00486,day1,5,attraction00546
trip00486,day1,6,attraction00511
trip00486,day1,7,hotel01887
trip00486,day2,1,hotel01887
trip00486,day2,2,restaurant01427
trip00486,day2,3,attraction00521
trip00486,day2,4,restaurant01248
trip00486,day2,5,attraction00505
trip00486,day2,6,attraction00516
trip00486,day2,7,hotel01887
trip00486,day3,1,hotel01887
trip00486,day3,2,restaurant01251
trip00486,day3,3,restaurant01460
trip00486,day3,4,restaurant01452
trip00486,day3,5,attraction00500
trip00486,day3,6,restaurant01443
trip00486,day3,7,attraction00523
trip00486,day3,8,hotel01887
trip00486,day4,1,hotel01887
trip00486,day4,2,attraction00028
trip00486,day4,3,attraction00508
trip00486,day4,4,restaurant01424
trip00486,day4,5,restaurant01419
trip00486,day4,6,restaurant01471
trip00486,day4,7,hotel01887
trip00487,day1,1,hotel01829
trip00487,day1,2,attraction00034
trip00487,day1,3,restaurant01283
trip00487,day1,4,attraction00046
trip00487,day1,5,restaurant01472
trip00487,day1,6,attraction00031
trip00487,day1,7,restaurant01263
trip00487,day1,8,hotel01829
trip00488,day1,1,hotel01887
trip00488,day1,2,restaurant01268
trip00488,day1,3,attraction00518
trip00488,day1,4,attraction00504
trip00488,day1,5,restaurant01424
trip00488,day1,6,hotel01887
trip00488,day2,1,hotel01887
trip00488,day2,2,restaurant01271
trip00488,day2,3,attraction00516
trip00488,day2,4,restaurant01422
trip00488,day2,5,restaurant01431
trip00488,day2,6,restaurant01460
trip00488,day2,7,hotel01887
trip00489,day1,1,hotel01829
trip00489,day1,2,attraction00028
trip00489,day1,3,restaurant01270
trip00489,day1,4,attraction00527
trip00489,day1,5,restaurant01243
trip00489,day1,6,restaurant01493
trip00489,day1,7,attraction00526
trip00489,day1,8,hotel01829
trip00490,day1,1,hotel01816
trip00490,day1,2,restaurant01276
trip00490,day1,3,restaurant01447
trip00490,day1,4,attraction00543
trip00490,day1,5,restaurant01441
trip00490,day1,6,restaurant01234
trip00490,day1,7,attraction00509
trip00490,day1,8,hotel01816
trip00491,day1,1,hotel01884
trip00491,day1,2,attraction00533
trip00491,day1,3,attraction00504
trip00491,day1,4,restaurant01428
trip00491,day1,5,restaurant01428
trip00491,day1,6,restaurant01276
trip00491,day1,7,hotel01884
trip00491,day2,1,hotel01884
trip00491,day2,2,attraction00522
trip00491,day2,3,restaurant01459
trip00491,day2,4,restaurant01241
trip00491,day2,5,attraction00520
trip00491,day2,6,attraction00505
trip00491,day2,7,attraction00514
trip00491,day2,8,attraction00530
trip00491,day2,9,hotel01884
trip00492,day1,1,hotel01827
trip00492,day1,2,restaurant01272
trip00492,day1,3,attraction00503
trip00492,day1,4,restaurant01467
trip00492,day1,5,restaurant01283
trip00492,day1,6,hotel01827
trip00492,day2,1,hotel01827
trip00492,day2,2,attraction00510
trip00492,day2,3,restaurant01497
trip00492,day2,4,restaurant01282
trip00492,day2,5,restaurant01471
trip00492,day2,6,attraction00533
trip00492,day2,7,attraction00522
trip00492,day2,8,hotel01827
trip00492,day3,1,hotel01827
trip00492,day3,2,restaurant01436
trip00492,day3,3,restaurant01486
trip00492,day3,4,restaurant01478
trip00492,day3,5,attraction00516
trip00492,day3,6,restaurant01241
trip00492,day3,7,hotel01827
trip00493,day1,1,hotel01816
trip00493,day1,2,attraction00517
trip00493,day1,3,restaurant01421
trip00493,day1,4,attraction00501
trip00493,day1,5,restaurant01443
trip00493,day1,6,attraction00509
trip00493,day1,7,attraction00511
trip00493,day1,8,attraction00520
trip00493,day1,9,hotel01816
trip00493,day2,1,hotel01816
trip00493,day2,2,restaurant01493
trip00493,day2,3,restaurant01425
trip00493,day2,4,attraction00537
trip00493,day2,5,attraction00523
trip00493,day2,6,restaurant01256
trip00493,day2,7,hotel01816
trip00493,day3,1,hotel01816
trip00493,day3,2,attraction00508
trip00493,day3,3,restaurant01488
trip00493,day3,4,attraction00519
trip00493,day3,5,attraction00536
trip00493,day3,6,restaurant01497
trip00493,day3,7,hotel01816
trip00494,day1,1,hotel01825
trip00494,day1,2,attraction00540
trip00494,day1,3,restaurant01496
trip00494,day1,4,restaurant01482
trip00494,day1,5,attraction00524
trip00494,day1,6,restaurant01436
trip00494,day1,7,hotel01825
trip00494,day2,1,hotel01825
trip00494,day2,2,attraction00513
trip00494,day2,3,restaurant01269
trip00494,day2,4,attraction00034
trip00494,day2,5,restaurant01459
trip00494,day2,6,restaurant01447
trip00494,day2,7,hotel01825
trip00495,day1,1,hotel01884
trip00495,day1,2,attraction00533
trip00495,day1,3,attraction00507
trip00495,day1,4,restaurant01454
trip00495,day1,5,restaurant01260
trip00495,day1,6,restaurant01419
trip00495,day1,7,attraction00500
trip00495,day1,8,hotel01884
trip00496,day1,1,hotel01887
trip00496,day1,2,attraction00512
trip00496,day1,3,restaurant01466
trip00496,day1,4,restaurant01462
trip00496,day1,5,restaurant01455
trip00496,day1,6,hotel01887
trip00496,day2,1,hotel01887
trip00496,day2,2,attraction00531
trip00496,day2,3,restaurant01237
trip00496,day2,4,restaurant01491
trip00496,day2,5,attraction00508
trip00496,day2,6,restaurant01234
trip00496,day2,7,hotel01887
trip00497,day1,1,hotel01874
trip00497,day1,2,attraction00525
trip00497,day1,3,attraction00521
trip00497,day1,4,attraction00524
trip00497,day1,5,restaurant01430
trip00497,day1,6,hotel01874
trip00498,day1,1,hotel01825
trip00498,day1,2,attraction00500
trip00498,day1,3,attraction00527
trip00498,day1,4,restaurant01479
trip00498,day1,5,attraction00048
trip00498,day1,6,hotel01825
trip00498,day2,1,hotel01825
trip00498,day2,2,restaurant01243
trip00498,day2,3,attraction00516
trip00498,day2,4,attraction00515
trip00498,day2,5,attraction00503
trip00498,day2,6,attraction00540
trip00498,day2,7,attraction00034
trip00498,day2,8,hotel01825
trip00498,day3,1,hotel01825
trip00498,day3,2,restaurant01424
trip00498,day3,3,restaurant01490
trip00498,day3,4,restaurant01460
trip00498,day3,5,attraction00550
trip00498,day3,6,attraction00511
trip00498,day3,7,attraction00548
trip00498,day3,8,hotel01825
trip00498,day4,1,hotel01825
trip00498,day4,2,attraction00531
trip00498,day4,3,attraction00521
trip00498,day4,4,restaurant01464
trip00498,day4,5,restaurant01420
trip00498,day4,6,hotel01825
trip00499,day1,1,hotel01827
trip00499,day1,2,attraction00550
trip00499,day1,3,attraction00508
trip00499,day1,4,restaurant01423
trip00499,day1,5,restaurant01418
trip00499,day1,6,attraction00547
trip00499,day1,7,restaurant01457
trip00499,day1,8,hotel01827
trip00499,day2,1,hotel01827
trip00499,day2,2,restaurant01469
trip00499,day2,3,restaurant01434
trip00499,day2,4,restaurant01234
trip00499,day2,5,attraction00512
trip00499,day2,6,restaurant01276
trip00499,day2,7,hotel01827
trip00499,day3,1,hotel01827
trip00499,day3,2,attraction00548
trip00499,day3,3,restaurant01500
trip00499,day3,4,restaurant01434
trip00499,day3,5,restaurant01242
trip00499,day3,6,restaurant01441
trip00499,day3,7,hotel01827
trip00499,day4,1,hotel01827
trip00499,day4,2,attraction00506
trip00499,day4,3,attraction00536
trip00499,day4,4,attraction00511
trip00499,day4,5,attraction00540
trip00499,day4,6,restaurant01463
trip00499,day4,7,restaurant01456
trip00499,day4,8,attraction00513
trip00499,day4,9,hotel01827
trip00500,day1,1,hotel01884
trip00500,day1,2,attraction00531
trip00500,day1,3,restaurant01494
trip00500,day1,4,attraction00538
trip00500,day1,5,restaurant01259
trip00500,day1,6,attraction00512
trip00500,day1,7,attraction00515
trip00500,day1,8,hotel01884
trip00501,day1,1,hotel01930
trip00501,day1,2,restaurant01747
trip00501,day1,3,attraction00112
trip00501,day1,4,attraction00078
trip00501,day1,5,attraction00181
trip00501,day1,6,attraction00058
trip00501,day1,7,hotel01930
trip00501,day2,1,hotel01930
trip00501,day2,2,restaurant01800
trip00501,day2,3,restaurant01085
trip00501,day2,4,restaurant01063
trip00501,day2,5,attraction00088
trip00501,day2,6,restaurant01033
trip00501,day2,7,attraction00227
trip00501,day2,8,hotel01930
trip00501,day3,1,hotel01930
trip00501,day3,2,attraction00161
trip00501,day3,3,restaurant01064
trip00501,day3,4,restaurant01814
trip00501,day3,5,restaurant01048
trip00501,day3,6,attraction00081
trip00501,day3,7,attraction00201
trip00501,day3,8,hotel01930
trip00501,day4,1,hotel01930
trip00501,day4,2,attraction00053
trip00501,day4,3,restaurant01058
trip00501,day4,4,restaurant01042
trip00501,day4,5,restaurant01054
trip00501,day4,6,hotel01930
trip00502,day1,1,hotel01916
trip00502,day1,2,attraction00224
trip00502,day1,3,attraction00142
trip00502,day1,4,restaurant01042
trip00502,day1,5,restaurant01031
trip00502,day1,6,hotel01916
trip00502,day2,1,hotel01916
trip00502,day2,2,restaurant01068
trip00502,day2,3,attraction00109
trip00502,day2,4,attraction00092
trip00502,day2,5,attraction00201
trip00502,day2,6,attraction00248
trip00502,day2,7,hotel01916
trip00502,day3,1,hotel01916
trip00502,day3,2,attraction00185
trip00502,day3,3,attraction00194
trip00502,day3,4,attraction00063
trip00502,day3,5,restaurant01030
trip00502,day3,6,attraction00230
trip00502,day3,7,hotel01916
trip00502,day4,1,hotel01916
trip00502,day4,2,attraction00139
trip00502,day4,3,restaurant01062
trip00502,day4,4,restaurant01742
trip00502,day4,5,attraction00156
trip00502,day4,6,restaurant01759
trip00502,day4,7,hotel01916
trip00503,day1,1,hotel01921
trip00503,day1,2,restaurant01733
trip00503,day1,3,attraction00101
trip00503,day1,4,attraction00182
trip00503,day1,5,attraction00226
trip00503,day1,6,attraction00197
trip00503,day1,7,hotel01921
trip00503,day2,1,hotel01921
trip00503,day2,2,attraction00220
trip00503,day2,3,restaurant01077
trip00503,day2,4,restaurant01810
trip00503,day2,5,restaurant01059
trip00503,day2,6,restaurant01075
trip00503,day2,7,hotel01921
trip00503,day3,1,hotel01921
trip00503,day3,2,restaurant01749
trip00503,day3,3,attraction00160
trip00503,day3,4,attraction00093
trip00503,day3,5,restaurant01744
trip00503,day3,6,attraction00144
trip00503,day3,7,hotel01921
trip00504,day1,1,hotel01926
trip00504,day1,2,restaurant01091
trip00504,day1,3,restaurant01047
trip00504,day1,4,restaurant01804
trip00504,day1,5,attraction00223
trip00504,day1,6,attraction00220
trip00504,day1,7,hotel01926
trip00505,day1,1,hotel01925
trip00505,day1,2,restaurant01062
trip00505,day1,3,attraction00185
trip00505,day1,4,restaurant01077
trip00505,day1,5,restaurant01733
trip00505,day1,6,restaurant01090
trip00505,day1,7,hotel01925
trip00506,day1,1,hotel01919
trip00506,day1,2,restaurant01075
trip00506,day1,3,restaurant01056
trip00506,day1,4,attraction00222
trip00506,day1,5,restaurant01751
trip00506,day1,6,attraction00170
trip00506,day1,7,restaurant01075
trip00506,day1,8,hotel01919
trip00506,day2,1,hotel01919
trip00506,day2,2,attraction00080
trip00506,day2,3,attraction00204
trip00506,day2,4,restaurant01802
trip00506,day2,5,attraction00070
trip00506,day2,6,attraction00193
trip00506,day2,7,restaurant01030
trip00506,day2,8,attraction00101
trip00506,day2,9,hotel01919
trip00507,day1,1,hotel01919
trip00507,day1,2,attraction00187
trip00507,day1,3,restaurant01761
trip00507,day1,4,attraction00247
trip00507,day1,5,restaurant01813
trip00507,day1,6,attraction00077
trip00507,day1,7,hotel01919
trip00507,day2,1,hotel01919
trip00507,day2,2,restaurant01049
trip00507,day2,3,attraction00055
trip00507,day2,4,restaurant01060
trip00507,day2,5,restaurant01067
trip00507,day2,6,hotel01919
trip00507,day3,1,hotel01919
trip00507,day3,2,restaurant01018
trip00507,day3,3,attraction00212
trip00507,day3,4,restaurant01761
trip00507,day3,5,attraction00176
trip00507,day3,6,attraction00096
trip00507,day3,7,hotel01919
trip00508,day1,1,hotel01927
trip00508,day1,2,attraction00096
trip00508,day1,3,attraction00139
trip00508,day1,4,attraction00216
trip00508,day1,5,attraction00144
trip00508,day1,6,restaurant01735
trip00508,day1,7,hotel01927
trip00508,day2,1,hotel01927
trip00508,day2,2,restaurant01753
trip00508,day2,3,restaurant01021
trip00508,day2,4,attraction00248
trip00508,day2,5,attraction00102
trip00508,day2,6,restaurant01070
trip00508,day2,7,hotel01927
trip00508,day3,1,hotel01927
trip00508,day3,2,restaurant01040
trip00508,day3,3,attraction00083
trip00508,day3,4,restaurant01083
trip00508,day3,5,restaurant01812
trip00508,day3,6,attraction00218
trip00508,day3,7,hotel01927
trip00509,day1,1,hotel01923
trip00509,day1,2,restaurant01733
trip00509,day1,3,attraction00139
trip00509,day1,4,attraction00159
trip00509,day1,5,restaurant01030
trip00509,day1,6,restaurant01062
trip00509,day1,7,hotel01923
trip00510,day1,1,hotel01936
trip00510,day1,2,restaurant01028
trip00510,day1,3,attraction00184
trip00510,day1,4,attraction00145
trip00510,day1,5,restaurant01807
trip00510,day1,6,attraction00246
trip00510,day1,7,attraction00098
trip00510,day1,8,attraction00225
trip00510,day1,9,hotel01936
trip00510,day2,1,hotel01936
trip00510,day2,2,restaurant01805
trip00510,day2,3,attraction00092
trip00510,day2,4,attraction00102
trip00510,day2,5,attraction00107
trip00510,day2,6,hotel01936
trip00510,day3,1,hotel01936
trip00510,day3,2,restaurant01734
trip00510,day3,3,attraction00091
trip00510,day3,4,attraction00234
trip00510,day3,5,restaurant01808
trip00510,day3,6,restaurant01071
trip00510,day3,7,hotel01936
trip00510,day4,1,hotel01936
trip00510,day4,2,restaurant01068
trip00510,day4,3,restaurant01072
trip00510,day4,4,restaurant01038
trip00510,day4,5,attraction00153
trip00510,day4,6,restaurant01065
trip00510,day4,7,hotel01936
trip00511,day1,1,hotel01909
trip00511,day1,2,attraction00215
trip00511,day1,3,restaurant01028
trip00511,day1,4,restaurant01057
trip00511,day1,5,attraction00160
trip00511,day1,6,restaurant01050
trip00511,day1,7,hotel01909
trip00512,day1,1,hotel01894
trip00512,day1,2,attraction00180
trip00512,day1,3,restaurant01804
trip00512,day1,4,restaurant01085
trip00512,day1,5,restaurant01750
trip00512,day1,6,restaurant01754
trip00512,day1,7,attraction00117
trip00512,day1,8,hotel01894
trip00512,day2,1,hotel01894
trip00512,day2,2,restaurant01812
trip00512,day2,3,attraction00174
trip00512,day2,4,attraction00107
trip00512,day2,5,attraction00176
trip00512,day2,6,restaurant01051
trip00512,day2,7,hotel01894
trip00512,day3,1,hotel01894
trip00512,day3,2,restaurant01029
trip00512,day3,3,attraction00052
trip00512,day3,4,restaurant01749
trip00512,day3,5,restaurant01035
trip00512,day3,6,hotel01894
trip00512,day4,1,hotel01894
trip00512,day4,2,attraction00085
trip00512,day4,3,attraction00173
trip00512,day4,4,restaurant01057
trip00512,day4,5,restaurant01061
trip00512,day4,6,attraction00149
trip00512,day4,7,attraction00101
trip00512,day4,8,hotel01894
trip00513,day1,1,hotel01915
trip00513,day1,2,restaurant01727
trip00513,day1,3,restaurant01734
trip00513,day1,4,restaurant01746
trip00513,day1,5,attraction00222
trip00513,day1,6,restaurant01046
trip00513,day1,7,attraction00154
trip00513,day1,8,hotel01915
trip00514,day1,1,hotel01916
trip00514,day1,2,restaurant01802
trip00514,day1,3,restaurant01758
trip00514,day1,4,attraction00200
trip00514,day1,5,restaurant01738
trip00514,day1,6,restaurant01731
trip00514,day1,7,hotel01916
trip00514,day2,1,hotel01916
trip00514,day2,2,attraction00159
trip00514,day2,3,restaurant01800
trip00514,day2,4,attraction00160
trip00514,day2,5,attraction00113
trip00514,day2,6,hotel01916
trip00514,day3,1,hotel01916
trip00514,day3,2,attraction00207
trip00514,day3,3,restaurant01023
trip00514,day3,4,restaurant01041
trip00514,day3,5,restaurant01755
trip00514,day3,6,attraction00179
trip00514,day3,7,hotel01916
trip00515,day1,1,hotel01899
trip00515,day1,2,restaurant01085
trip00515,day1,3,attraction00112
trip00515,day1,4,restaurant01067
trip00515,day1,5,restaurant01741
trip00515,day1,6,attraction00069
trip00515,day1,7,attraction00157
trip00515,day1,8,hotel01899
trip00515,day2,1,hotel01899
trip00515,day2,2,restaurant01058
trip00515,day2,3,restaurant01043
trip00515,day2,4,restaurant01069
trip00515,day2,5,attraction00098
trip00515,day2,6,attraction00182
trip00515,day2,7,hotel01899
trip00515,day3,1,hotel01899
trip00515,day3,2,restaurant01747
trip00515,day3,3,restaurant01745
trip00515,day3,4,attraction00091
trip00515,day3,5,restaurant01750
trip00515,day3,6,restaurant01801
trip00515,day3,7,hotel01899
trip00516,day1,1,hotel01932
trip00516,day1,2,restaurant01759
trip00516,day1,3,attraction00096
trip00516,day1,4,restaurant01728
trip00516,day1,5,restaurant01092
trip00516,day1,6,attraction00104
trip00516,day1,7,restaurant01053
trip00516,day1,8,hotel01932
trip00516,day2,1,hotel01932
trip00516,day2,2,restaurant01085
trip00516,day2,3,attraction00198
trip00516,day2,4,restaurant01088
trip00516,day2,5,attraction00210
trip00516,day2,6,restaurant01079
