poi_id,name,name_norm,place_suffix,address,city,city_norm,latitude,longitude,phone,price,price_text,rating,type,category,url,website
attraction00545,Museum of Traditional Medicine,of traditional medicine,museum,"34 Nguyễn Thái Học, Phường Minh An, Hội An, Quảng Nam",Hội An,hoi an,15.8766736,108.329857,,0,,3.7,Historical,Attraction,https://www.google.com/maps/place/Museum+of+Traditional+Medicine/data=!4m7!3m6!1s0x31420fcf0740a2b9:0x749f820a56bb0e9c!8m2!3d15.8766736!4d108.329857!16s%2Fg%2F11h9g8bg4t!19sChIJuaJAB88PQjERnA67VgqCn3Q?authuser=0&hl=en&rclk=1,
attraction00546,Hoi An Lantern Boat Tour ( 호이안 랜턴 보트 투어 ),i an lantern boat tour ian raenteon boteu tueo,lake,"24 Lưu Qúy Kỳ, Phường Minh An, Hội An, Quảng Nam",Hội An,hoi an,15.875072,108.3273525,0792 602 287 ,0,,4.7,Attraction,Attraction,https://www.google.com/maps/place/Hoi+An+Lantern+Boat+Tour+%28+%ED%98%B8%EC%9D%B4%EC%95%88+%EB%9E%9C%ED%84%B4+%EB%B3%B4%ED%8A%B8+%ED%88%AC%EC%96%B4+%29/data=!4m7!3m6!1s0x31420fb5a60d6687:0xb0df90cb15e1b7e1!8m2!3d15.875072!4d108.3273525!16s%2Fg%2F11q45bndnv!19sChIJh2YNprUPQjER4bfhFcuQ37A?authuser=0&hl=en&rclk=1,https://hoianlanternboat.com/
attraction00547,Khu Dệt Chiếu Kim Bồng - KIM BONG TRADITIONAL MAT WEAVING,khu det chieu kim bong kim bong traditional mat weaving,,"Đông Hà 1, Cẩm Kim, Hội An, Quảng Nam",Hội An,hoi an,15.8624374,108.3327616,0903 534 199 ,0,,4.8,Attraction,Attraction,https://www.google.com/maps/place/Khu+D%E1%BB%87t+Chi%E1%BA%BFu+Kim+B%E1%BB%93ng+-+KIM+BONG+TRADITIONAL+MAT+WEAVING/data=!4m7!3m6!1s0x31420fe2545affaf:0xedbe2487a28c5b99!8m2!3d15.8624374!4d108.3327616!16s%2Fg%2F11h6sg6b3g!19sChIJr_9aVOIPQjERmVuMoockvu0?authuser=0&hl=en&rclk=1,
attraction00548,Thanh Dong Organic Farm,thanh dong organic farm,,"Tổ 5 thôn Thanh Đông, Cẩm Thanh, Hội An, Quảng Nam",Hội An,hoi an,15.8876499,108.3545654,0905 775 864 ,0,,4.8,Attraction,Attraction,https://www.google.com/maps/place/Thanh+Dong+Organic+Farm/data=!4m7!3m6!1s0x31420dc73da7fecf:0x18c89ea19d8eebef!8m2!3d15.8876499!4d108.3545654!16s%2Fg%2F11c58sh9bf!19sChIJz_6nPccNQjER7-uOnaGeyBg?authuser=0&hl=en&rclk=1,https://www.thanhdongorganicfarm.com/
attraction00549,Vanda Tailors,vanda tailors,,"88 Nguyễn Thái Học, Phường Minh An, Hội An, Quảng Nam",Hội An,hoi an,15.8765805,108.3282608,0984 488 811 ,0,,4.8,Attraction,Attraction,https://www.google.com/maps/place/Vanda+Tailors/data=!4m7!3m6!1s0x31420e7ea63886e3:0xb35728b12caae6f9!8m2!3d15.8765805!4d108.3282608!16s%2Fg%2F11bwkdsx65!19sChIJ44Y4pn4OQjER-eaqLLEoV7M?authuser=0&hl=en&rclk=1,https://vandatailors.com/
attraction00550,Bài Chòi Hội An,bai ci i an,lake,"V8GG+JQ5, Old Town, Hội An, Quảng Nam",Hội An,hoi an,15.8765062,108.3269713,,0,,4.8,Attraction,Attraction,https://www.google.com/maps/place/B%C3%A0i+Ch%C3%B2i+H%E1%BB%99i+An/data=!4m7!3m6!1s0x31420f1bee87f5a9:0x27925699af78e1b!8m2!3d15.8765062!4d108.3269713!16s%2Fg%2F11g22yml9n!19sChIJqfWH7hsPQjERG473mmkleQI?authuser=0&hl=en&rclk=1,
attraction00551,Hoa Lo Prison,a lo prison,lake,"1 P. Hoả Lò, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0253297,105.8464781,0825 112 668 ,50000,₫50000,4.5,Attraction,Attraction,https://www.google.com/maps/place/Hoa+Lo+Prison/data=!4m7!3m6!1s0x3135ab96aa51de95:0x9701e10bee31af54!8m2!3d21.0253297!4d105.8464781!16zL20vMG45d3A!19sChIJld5RqparNTERVK8x7gvhAZc?authuser=0&hl=en&rclk=1,https://hoalo.vn/
attraction00552,Thang Long Water Puppet Theatre,thang long water puppet theatre,,"57B Đinh Tiên Hoàng, Hàng Bạc, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0316826,105.8533466,024 3824 9494 ,100000,₫100000,4.3,Attraction,Attraction,https://www.google.com/maps/place/Thang+Long+Water+Puppet+Theatre/data=!4m7!3m6!1s0x3135abc013454289:0x4e5ea7a5d23aad1c!8m2!3d21.0316826!4d105.8533466!16s%2Fg%2F1tdp2j4q!19sChIJiUJFE8CrNTERHK060qWnXk4?authuser=0&hl=en&rclk=1,https://thanglongwaterpuppet.com/
attraction00553,Vietnam National Museum of History,vietnam national of history,museum,"1 Tràng Tiền, Phan Chu Trinh, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0245045,105.8593698,024 3825 2853 ,40000,₫40000,4.3,Historical,Attraction,https://www.google.com/maps/place/Vietnam+National+Museum+of+History/data=!4m7!3m6!1s0x3135abe9661234d7:0x7d497bffb5ce2892!8m2!3d21.0245045!4d105.8593698!16s%2Fm%2F03m5zhh!19sChIJ1zQSZumrNTERkijOtf97SX0?authuser=0&hl=en&rclk=1,http://www.baotanglichsu.vn/
attraction00554,Weekend Walking Street,weekend walking street,,"5 Đinh Tiên Hoàng, Hàng Trống, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0315956,105.8530717,,0,,4.5,Attraction,Attraction,https://www.google.com/maps/place/Weekend+Walking+Street/data=!4m7!3m6!1s0x3135ab6ad059b3f3:0x94da406031625c16!8m2!3d21.0315956!4d105.8530717!16s%2Fg%2F11scnm7gq4!19sChIJ87NZ0GqrNTERFlxiMWBA2pQ?authuser=0&hl=en&rclk=1,
attraction00555,One Pillar Pagoda,one pillar,pagoda,"P. Chùa Một Cột, Đội Cấn, Ba Đình, Hà Nội 100000",Hà Nội,ha noi,21.0358277,105.8336206,,1684640,₫1684640,4.4,Cultural,Attraction,https://www.google.com/maps/place/One+Pillar+Pagoda/data=!4m7!3m6!1s0x3135aba1728475ed:0xdbe7366fe9dfc2ae!8m2!3d21.0358277!4d105.8336206!16s%2Fm%2F03mdcwc!19sChIJ7XWEcqGrNTERrsLf6W8259s?authuser=0&hl=en&rclk=1,http://www.chuamotcot.vn/
attraction00556,Hanoi Train Street,hanoi train street,,"P. Trần Phú, Hàng Bông, Hoàn Kiếm, Hà Nội 100000",Hà Nội,ha noi,21.0307239,105.8441362,,0,,4.4,Attraction,Attraction,https://www.google.com/maps/place/Hanoi+Train+Street/data=!4m7!3m6!1s0x3135abb85e1fd885:0x6fc790a6864444f8!8m2!3d21.0307239!4d105.8441362!16s%2Fg%2F11kbx9prh0!19sChIJhdgfXrirNTER-EREhqaQx28?authuser=0&hl=en&rclk=1,https://shippedaway.com/hanoi-train-street
attraction00557,Vietnam Museum of Ethnology,vietnam of ethnology,museum,"Đ. Nguyễn Văn Huyên, Quan Hoa, Cầu Giấy, Hà Nội 100000",Hà Nội,ha noi,21.0403422,105.7987354,024 3756 2193 ,40000,₫40000,4.6,Historical,Attraction,https://www.google.com/maps/place/Vietnam+Museum+of+Ethnology/data=!4m7!3m6!1s0x3135ab394353b821:0x47c950bb0f081a1c!8m2!3d21.0403422!4d105.7987354!16s%2Fm%2F03c23m3!19sChIJIbhTQzmrNTERHBoID7tQyUc?authuser=0&hl=en&rclk=1,http://www.vme.org.vn/
attraction00558,Hanoi Opera House,hanoi opera use,lake,"1 Tràng Tiền, Phan Chu Trinh, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0242438,105.8576254,024 3933 0113 ,500000,₫500000,4.6,Attraction,Attraction,https://www.google.com/maps/place/Hanoi+Opera+House/data=!4m7!3m6!1s0x3135abebf87e0011:0x647af200da508d2b!8m2!3d21.0242438!4d105.8576254!16s%2Fm%2F02pxggv!19sChIJEQB--OurNTERK41Q2gDyemQ?authuser=0&hl=en&rclk=1,http://hanoioperahouse.org.vn/
attraction00559,Vietnam National Fine Arts Museum,vietnam national fine arts,museum,"66 P. Nguyễn Thái Học, Điện Biên, Ba Đình, Hà Nội",Hà Nội,ha noi,21.0307844,105.837084,024 3823 3084 ,40000,₫40000,4.5,Historical,Attraction,https://www.google.com/maps/place/Vietnam+National+Fine+Arts+Museum/data=!4m7!3m6!1s0x3135ab98947bdbf5:0xfd421f83a4c0ac4e!8m2!3d21.0307844!4d105.837084!16s%2Fm%2F04drtc2!19sChIJ9dt7lJirNTERTqzApIMfQv0?authuser=0&hl=en&rclk=1,https://vnfam.vn/
attraction00560,Xe 2 tầng Hà Nội - Hop on hop off bus Vietnam Sightseeing,xe 2 tang ha noi p on p off bus vietnam sightseeing,lake,"1 Tràng Tiền, Phan Chu Trinh, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0237437,105.8571392,0828 605 096 ,342193,₫342193,4.9,Attraction,Attraction,https://www.google.com/maps/place/Xe+2+t%E1%BA%A7ng+H%C3%A0+N%E1%BB%99i+-+Hop+on+hop+off+bus+Vietnam+Sightseeing/data=!4m7!3m6!1s0x3135ab006cd54b55:0xa700db1515d98fcd!8m2!3d21.0237437!4d105.8571392!16s%2Fg%2F11ty77vsr9!19sChIJVUvVbACrNTERzY_ZFRXbAKc?authuser=0&hl=en&rclk=1,https://vn-sightseeing.com/
attraction00561,Heritage House,heritage use,lake,"87 Mã Mây, Hàng Buồm, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.034401,105.8535518,,0,,3.7,Attraction,Attraction,https://www.google.com/maps/place/Heritage+House/data=!4m7!3m6!1s0x3135abc090a35731:0xf7e02c17391c077f!8m2!3d21.034401!4d105.8535518!16s%2Fg%2F11c5h2mkwx!19sChIJMVejkMCrNTERfwccORcs4Pc?authuser=0&hl=en&rclk=1,
attraction00562,Vietnamese Women's Museum,vietnamese women s,museum,"36 P. Lý Thường Kiệt, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0235876,105.8516497,024 3936 5973 ,2290275,₫2290275,4.4,Historical,Attraction,https://www.google.com/maps/place/Vietnamese+Women%27s+Museum/data=!4m7!3m6!1s0x3135ab0015696227:0x3826297573752daa!8m2!3d21.0235876!4d105.8516497!16s%2Fm%2F01084q02!19sChIJJ2JpFQCrNTERqi11c3UpJjg?authuser=0&hl=en&rclk=1,https://baotangphunu.org.vn/
attraction00563,Viewpoint Đầm sen Hang múa,viewpoint dam sen hang mua,,"244 Đ. Võ Chí Công, Xuân La, Tây Hồ, Hà Nội 11200",Hà Nội,ha noi,21.0637675,105.8056261,0812 539 999 ,0,,4.3,Attraction,Attraction,https://www.google.com/maps/place/Viewpoint+%C4%90%E1%BA%A7m+sen+Hang+m%C3%BAa/data=!4m7!3m6!1s0x31367bed7d2b1965:0x8dcba35af8dbdccb!8m2!3d21.0637675!4d105.8056261!16s%2Fg%2F11t9cc_yyb!19sChIJZRkrfe17NjERy9zb-Fqjy40?authuser=0&hl=en&rclk=1,
attraction00564,Sword Lake Octagon House,sword octagon use,lake,"P. Lê Thạch, Tràng Tiền, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0274259,105.8548704,,0,,4.6,Natural,Attraction,https://www.google.com/maps/place/Sword+Lake+Octagon+House/data=!4m7!3m6!1s0x3135abeafd12769b:0xc7f2ecceefbb6c51!8m2!3d21.0274259!4d105.8548704!16s%2Fg%2F1jkvl8slf!19sChIJm3YS_eqrNTERUWy7787s8sc?authuser=0&hl=en&rclk=1,
attraction00565,International Intersection,international intersection,,"20 P. Tạ Hiện, Hàng Buồm, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0346767,105.8521574,,0,,4.2,Attraction,Attraction,https://www.google.com/maps/place/International+Intersection/data=!4m7!3m6!1s0x3135abd5bdc5eb59:0x3f9edf8eed8b9684!8m2!3d21.0346767!4d105.8521574!16s%2Fg%2F11k0m_5c1l!19sChIJWevFvdWrNTERhJaL7Y7fnj8?authuser=0&hl=en&rclk=1,
attraction00566,Ceramic mosaic mural road,ceramic mosaic mural road,,"11 P. Hàng Vôi, Lý Thái Tổ, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0300768,105.8574661,,0,,4.2,Attraction,Attraction,https://www.google.com/maps/place/Ceramic+mosaic+mural+road/data=!4m7!3m6!1s0x3135abc1db7e4323:0x663e821278615f8f!8m2!3d21.0300768!4d105.8574661!16s%2Fm%2F0dd8sy6!19sChIJI0N-28GrNTERj19heBKCPmY?authuser=0&hl=en&rclk=1,
attraction00567,Indira Gandhi Park,indira gandhi,park,"2R98+66C, 16 P. Láng Hạ, Thành Công, Ba Đình, Hà Nội",Hà Nội,ha noi,21.0180994,105.8154581,,0,,4.2,Natural,Attraction,https://www.google.com/maps/place/Indira+Gandhi+Park/data=!4m7!3m6!1s0x3135ab6459e32dc7:0x2b42ba7dd421ae69!8m2!3d21.0180994!4d105.8154581!16s%2Fg%2F15dp5221!19sChIJxy3jWWSrNTERaa4h1H26Qis?authuser=0&hl=en&rclk=1,https://viettravel.info/
attraction00568,"Hanoi Tour Guide - Hanoi Tours, Activities & Things to Do",hanoi tour guide hanoi tours activities things to do,island,"41 P. Vũ Phạm Hàm, Yên Hoà, Cầu Giấy, Hà Nội 10000",Hà Nội,ha noi,21.0196489,105.8001835,0936 199 495 ,0,,5.0,Attraction,Attraction,"https://www.google.com/maps/place/Hanoi+Tour+Guide+-+Hanoi+Tours,+Activities+%26+Things+to+Do/data=!4m7!3m6!1s0x3135ab38ac313383:0x18565b56d04b1bd7!8m2!3d21.0196489!4d105.8001835!16s%2Fg%2F11r3s9dr40!19sChIJgzMxrDirNTER1xtL0FZbVhg?authuser=0&hl=en&rclk=1",
attraction00569,기찻길 카페,gicasgil kape,,"8d Điện Biên Phủ, Cửa Nam, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0303425,105.8443106,,0,,3.8,Attraction,Attraction,https://www.google.com/maps/place/%EA%B8%B0%EC%B0%BB%EA%B8%B8+%EC%B9%B4%ED%8E%98/data=!4m7!3m6!1s0x3135ab18bb2496d3:0xd6587ae564792537!8m2!3d21.0303425!4d105.8443106!16s%2Fg%2F11sk9k31mc!19sChIJ05YkuxirNTERNyV5ZOV6WNY?authuser=0&hl=en&rclk=1,
attraction00570,Train street coffee,train street,cafe,"1 P. Khâm Thiên, Khâm Thiên, Hai Bà Trưng, Hà Nội",Hà Nội,ha noi,21.0187187,105.840816,,0,,4.6,Attraction,Attraction,https://www.google.com/maps/place/Train+street+coffee/data=!4m7!3m6!1s0x3135ab3223bf135d:0xdfb7769115eddbab!8m2!3d21.0187187!4d105.840816!16s%2Fg%2F11kqnwgtpg!19sChIJXRO_IzKrNTERq9vtFZF2t98?authuser=0&hl=en&rclk=1,
attraction00571,Sky Lotte Observation Deck,sky lotte observation deck,,"54 P. Liễu Giai, Ngọc Khánh, Ba Đình, Hà Nội 100000",Hà Nội,ha noi,21.0321022,105.8126712,024 3333 6000 ,210000,₫210000,4.4,Attraction,Attraction,https://www.google.com/maps/place/Sky+Lotte+Observation+Deck/data=!4m7!3m6!1s0x3135ab6c92399987:0xa35f66ba8443e5b3!8m2!3d21.0321022!4d105.8126712!16s%2Fg%2F11f_1k6vfw!19sChIJh5k5kmyrNTERs-VDhLpmX6M?authuser=0&hl=en&rclk=1,https://ticket-stations.com/lotte-view-ha-noi
attraction00572,things to do in vietnam,things to do in vietnam,island,,,,15.7939252,105.9102332,0866 879 738 ,0,,,Attraction,Attraction,https://www.google.com/maps/place/things+to+do+in+vietnam/data=!4m7!3m6!1s0xa2f402935eb4fcf:0x7badd17f27db22d2!8m2!3d15.7939252!4d105.9102332!16s%2Fg%2F11k483vvrl!19sChIJz0_rNSlALwoR0iLbJ3_RrXs?authuser=0&hl=en&rclk=1,
attraction00573,Presidential Palace,presitial palace,temple,"2 Hùng Vương, Ngọc Hồ, Ba Đình, Hà Nội 118708",Hà Nội,ha noi,21.0393042,105.834477,,0,,4.3,Attraction,Attraction,https://www.google.com/maps/place/Presidential+Palace/data=!4m7!3m6!1s0x3135aba6a048dfc1:0x353a1ec306bb704f!8m2!3d21.0393042!4d105.834477!16zL20vMGI0OHpt!19sChIJwd9IoKarNTERT3C7BsMeOjU?authuser=0&hl=en&rclk=1,http://vpctn.gov.vn/
attraction00574,Cultural Exchange Center,cultural exchange center,,"50 P. Đào Duy Từ, Hàng Buồm, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.035588,105.85279,,394875,₫394875,4.4,Attraction,Attraction,https://www.google.com/maps/place/Cultural+Exchange+Center/data=!4m7!3m6!1s0x3135abc754952f7f:0x79a5229a38d0387f!8m2!3d21.035588!4d105.85279!16s%2Fg%2F11bx1zg8j5!19sChIJfy-VVMerNTERfzjQOJoipXk?authuser=0&hl=en&rclk=1,
attraction00575,하노이 북스트리트,hanoi bugseuteuriteu,,"Hà Nội, Hoàn Kiếm, Trần Hưng Đạo, Chợ 19-12",Hà Nội,ha noi,21.0248362,105.847773,,0,,4.2,Attraction,Attraction,https://www.google.com/maps/place/%ED%95%98%EB%85%B8%EC%9D%B4+%EB%B6%81%EC%8A%A4%ED%8A%B8%EB%A6%AC%ED%8A%B8/data=!4m7!3m6!1s0x3135abe7e522fc13:0xb3dd0c603b8e47c0!8m2!3d21.0248362!4d105.847773!16s%2Fg%2F11sstpwf7w!19sChIJE_wi5eerNTERwEeOO2AM3bM?authuser=0&hl=en&rclk=1,
attraction00576,Ta Hien Beer Street,ta hien beer street,,"41-36 P. Lương Ngọc Quyến, Hàng Buồm, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.034621,105.85234,,763425,₫763425,4.3,Attraction,Attraction,https://www.google.com/maps/place/Ta+Hien+Beer+Street/data=!4m7!3m6!1s0x3135abc0c715ae77:0x18dc10a721595cba!8m2!3d21.034621!4d105.85234!16s%2Fg%2F11h7s4jlnz!19sChIJd64Vx8CrNTERulxZIacQ3Bg?authuser=0&hl=en&rclk=1,http://ticketdulich.com/old-quarter-food-tour-hanoi
attraction00577,The Memorial House of Ho Chi Minh,the memorial use of chi minh,lake,"48 P. Hàng Ngang, Hàng Đào, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.034384,105.850446,,0,,,Attraction,Attraction,https://www.google.com/maps/place/The+Memorial+House+of+Ho+Chi+Minh/data=!4m7!3m6!1s0x3135abbf104598fb:0xf8ddf7bf496f742e!8m2!3d21.034384!4d105.850446!16s%2Fg%2F11c2l1l_gx!19sChIJ-5hFEL-rNTERLnRvSb_33fg?authuser=0&hl=en&rclk=1,
attraction00578,VinKE & Thủy cung Times City,vinke thuy cung times city,,"458 P. Minh Khai, Thanh Lương, Hai Bà Trưng, Hà Nội 100000",Hà Nội,ha noi,20.996341,105.8680046,,0,,,Attraction,Attraction,https://www.google.com/maps/place/VinKE+%26+Th%E1%BB%A7y+cung+Times+City/data=!4m7!3m6!1s0x3135ac04d73a728b:0x860684496d96f110!8m2!3d20.996341!4d105.8680046!16s%2Fg%2F11btrshq6x!19sChIJi3I61wSsNTEREPGWbUmEBoY?authuser=0&hl=en&rclk=1,https://booking.vinwonders.com/vi-VND/search?code=HNVKA&adultQuantity=1?utm_source=GG_Business_SEO&utm_medium=&utm_campaign=Vi__VW_Hanoi____&utm_id=&utm_content=
attraction00579,VietClimb,vietclimb,,"2 Ng. 76 An Dương, Yên Phụ, Tây Hồ, Hà Nội 100000",Hà Nội,ha noi,21.0549222,105.8399222,024 6662 4352 ,0,,,Attraction,Attraction,https://www.google.com/maps/place/VietClimb/data=!4m7!3m6!1s0x3135aa4d44cc8725:0x7586ea6c73c21483!8m2!3d21.0549222!4d105.8399222!16s%2Fg%2F12m99cdrt!19sChIJJYfMRE2qNTERgxTCc2zqhnU?authuser=0&hl=en&rclk=1,https://vietclimb.vn/
attraction00580,Ho Tay Water Park,tay water park,lake,"614 Đ. Lạc Long Quân, Nhật Tân, Tây Hồ, Hà Nội 100000",Hà Nội,ha noi,21.0729824,105.8172732,024 3718 4222 ,0,,,Natural,Attraction,https://www.google.com/maps/place/Ho+Tay+Water+Park/data=!4m7!3m6!1s0x3135ab18d7dc24f3:0x34eeb08f44fdabfb!8m2!3d21.0729824!4d105.8172732!16s%2Fg%2F1tk88lqb!19sChIJ8yTc1xirNTER-6v9RI-w7jQ?authuser=0&hl=en&rclk=1,https://www.congvienhotay.vn/
attraction00581,Thung lũng hoa hồ Tây,thung lung a tay,lake,"Ngã 3 P. Nhật Chiêu, Nhật Tân, Tây Hồ, Hà Nội",Hà Nội,ha noi,21.0742133,105.8197456,0839 968 968 ,0,,4.3,Attraction,Attraction,https://www.google.com/maps/place/Thung+lu%CC%83ng+hoa+h%C3%B4%CC%80+T%C3%A2y/data=!4m7!3m6!1s0x3135aaf187a14047:0x668363dae64c6eda!8m2!3d21.0742133!4d105.8197456!16s%2Fg%2F11cm3y51s8!19sChIJR0Chh_GqNTER2m5M5tpjg2Y?authuser=0&hl=en&rclk=1,
attraction00582,Đền Hai Bà Trưng,hai ba trung,temple,"12 Hương Viên, Đồng Nhân, Hai Bà Trưng, Hà Nội",Hà Nội,ha noi,21.0120671,105.8551715,,1447738,₫1447738,4.4,Cultural,Attraction,https://www.google.com/maps/place/%C4%90%E1%BB%81n+Hai+B%C3%A0+Tr%C6%B0ng/data=!4m7!3m6!1s0x3135abf47da4a69f:0xd0449601b489b7ff!8m2!3d21.0120671!4d105.8551715!16s%2Fm%2F0pl22cm!19sChIJn6akffSrNTER_7eJtAGWRNA?authuser=0&hl=en&rclk=1,
attraction00583,Bảo Tàng I-Museum,i,museum,"24 P. Hai Bà Trưng, Tràng Tiền, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0251125,105.8534719,,0,,4.0,Historical,Attraction,https://www.google.com/maps/place/B%E1%BA%A3o+T%C3%A0ng+I-Museum/data=!4m7!3m6!1s0x3135ab006f73ca01:0x34c0116b8812c24a!8m2!3d21.0251125!4d105.8534719!16s%2Fg%2F11vycvbpmk!19sChIJAcpzbwCrNTERSsISiGsRwDQ?authuser=0&hl=en&rclk=1,https://ticket-stations.com/bao-tang-I-Museum-ha-noi
attraction00584,Cau Giay Park,cau giay,park,"Duy Tân, Dịch Vọng, Cầu Giấy, Hà Nội 10000",Hà Nội,ha noi,21.0281979,105.7908333,,0,,4.4,Natural,Attraction,https://www.google.com/maps/place/Cau+Giay+Park/data=!4m7!3m6!1s0x3135ab4ee3d2b0f7:0x5ae05f0cc5533cd8!8m2!3d21.0281979!4d105.7908333!16s%2Fg%2F11c0rhsmdh!19sChIJ97DS406rNTER2DxTxQxf4Fo?authuser=0&hl=en&rclk=1,
attraction00585,Bãi Đá Sông Hồng,bai da song ng,lake,"Ngõ 264 Âu Cơ, Nhật Tân, Tây Hồ, Hà Nội 100000",Hà Nội,ha noi,21.078522,105.8352668,0902 558 899 ,0,,4.3,Attraction,Attraction,https://www.google.com/maps/place/B%C3%A3i+%C4%90%C3%A1+S%C3%B4ng+H%C3%B4%CC%80ng/data=!4m7!3m6!1s0x3135aa6755e18ac1:0xc76a4044f61ea958!8m2!3d21.078522!4d105.8352668!16s%2Fg%2F11c2lqx4zp!19sChIJwYrhVWeqNTERWKke9kRAasc?authuser=0&hl=en&rclk=1,https://baidasonghong.com/
attraction00586,Apricot Gallery,apricot gallery,,"40b P. Hàng Bông, Hàng Gai, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0308501,105.8479863,024 3828 8965 ,0,,4.3,Attraction,Attraction,https://www.google.com/maps/place/Apricot+Gallery/data=!4m7!3m6!1s0x3135ab9651b63b6f:0x5fcf14017e3f5a34!8m2!3d21.0308501!4d105.8479863!16s%2Fg%2F1tsr0p4l!19sChIJbzu2UZarNTERNFo_fgEUz18?authuser=0&hl=en&rclk=1,http://www.apricotgallery.com.vn/
attraction00587,Van Nien pagoda,van nien,pagoda,"364 Đ. Lạc Long Quân, Xuân La, Tây Hồ, Hà Nội",Hà Nội,ha noi,21.0662416,105.8108955,024 3836 3055 ,0,,4.7,Cultural,Attraction,https://www.google.com/maps/place/Van+Nien+pagoda/data=!4m7!3m6!1s0x3135aae6874e6cfd:0x318ce140bb637a53!8m2!3d21.0662416!4d105.8108955!16s%2Fg%2F122wnfm2!19sChIJ_WxOh-aqNTERU3pju0DhjDE?authuser=0&hl=en&rclk=1,https://chuavannien.vn/
attraction00588,Hoàn Kiếm Lake,an kiem,lake,"Hang Trong, Hoàn Kiếm, Hanoi",Hanoi,ha noi,21.0286669,105.8521484,,0,,4.7,Natural,Attraction,https://www.google.com/maps/place/Ho%C3%A0n+Ki%E1%BA%BFm+Lake/data=!4m7!3m6!1s0x3135ab953357c995:0x1babf6bb4f9a20e!8m2!3d21.0286669!4d105.8521484!16zL20vMGdwNjV3!19sChIJlclXM5WrNTERDqL5tGu_ugE?authuser=0&hl=en&rclk=1,
attraction00589,Vietnam National Museum of Nature,vietnam national of nature,museum,"Cổng số 2 Viện Hàn Lâm Khoa học và Công nghệ Việt Nam, 18 Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội 100000",Hà Nội,ha noi,21.0479802,105.8005853,024 6686 9034 ,0,,4.4,Historical,Attraction,https://www.google.com/maps/place/Vietnam+National+Museum+of+Nature/data=!4m7!3m6!1s0x3135abe2e461cdf9:0x1117704c594907a9!8m2!3d21.0479802!4d105.8005853!16s%2Fg%2F122840vy!19sChIJ-c1h5OKrNTERqQdJWUxwFxE?authuser=0&hl=en&rclk=1,http://vnmn.ac.vn/
attraction00590,The Sinh Tourist Formerly Well - Known As SinhCafe Since 1993,the sinh tourist formerly well known as sinh since 1993,cafe,"52 P. Lương Ngọc Quyến, Hàng Buồm, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0348154,105.8513888,024 3926 1568 ,0,,4.6,Attraction,Attraction,https://www.google.com/maps/place/The+Sinh+Tourist+Formerly+Well+-+Known+As+SinhCafe+Since+1993/data=!4m7!3m6!1s0x4500399edec6dc69:0xe90d8f01a7201dab!8m2!3d21.0348154!4d105.8513888!16s%2Fg%2F11kb115wwy!19sChIJadzG3p45AEURqx0gpwGPDek?authuser=0&hl=en&rclk=1,https://www.thesinhtourist.vn/office
attraction00591,Chùa Quán Sứ,quan su,pagoda,"73 P. Quán Sứ, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",Hà Nội,ha noi,21.0244934,105.8453387,024 3942 2427 ,1210950,₫1210950,4.7,Cultural,Attraction,https://www.google.com/maps/place/Ch%C3%B9a+Qu%C3%A1n+S%E1%BB%A9/data=!4m7!3m6!1s0x3135ab914657567d:0x3d48871a5753466e!8m2!3d21.0244934!4d105.8453387!16s%2Fm%2F05m_5gq!19sChIJfVZXRpGrNTERbkZTVxqHSD0?authuser=0&hl=en&rclk=1,https://m.facebook.com/chuaquansu.73quansu/
